Preventative Maintenance ID,Preventative Maintenance Number,Preventative Maintenance Description,Preventative Maintenance Instruction,Preventative Maintenance Safety Note,Frequency Type ID,Frequency,Frequency Type Or ID,Frequency Or,Is Hierarchy,Is Triggered,Is Fixed,Is Standard,Lead Time Days,Asset Type ID,Manufacturer ID,Model Number ID,Priority ID,Estimated Duration Hours,Job Type ID,Department ID,Customer Contact ID,Supplier Contact ID,Is Inspection,Is Inspection Enforce Order On,Is Inspection By Asset Type,User Defined Text Box,Component Code ID,Estimated Labour Cost,Estimated Material Cost,Estimated Other Cost,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Default Inspection Asset ID,Is Group Inspection,Parent Preventative Maintenance ID,Inspection Height,Inspection Width,Inspection XLocation,Inspection YLocation,Is Use Asset Contractor,Minute Difference,Is Master PM,Master PMID,Work Order Format Name,Contractor Quote Amount,In Active To,Days To Complete,Activation Type,Is Audit,Is Include Children Of Inspection Asset Only
217,302,LV Motor 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,5,,,,3,8.0000000,5,16,,,,,,,,53.9200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,15/05/2023 1:58:43 PM,,,0,,,,,,510,,0,Standard,0.0000000,,5,every,,
218,301,LV Motor 6 monthly EX classified inspection LLF,transferred to 6 monthly Ins-1447,Use proper PPE,4,6.0000000,,0.0000000,,,,,5,,,,3,300.0000000,8,16,,,,,,,,11.1700000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,29/07/2023 10:01:51 AM,,,0,,,,,,510,,0,Standard,0.0000000,,30,every,,
219,300,LV Motor Monthly Inspection LLF,,Use proper PPE,4,1.0000000,,0.0000000,,,,,0,,,,3,1.0000000,8,16,,,,,,,,25.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,25/02/2023 12:58:55 PM,,,0,,,,,,510,,0,Standard,0.0000000,,0,every,,
220,295,Emergency Light panel and cable 1 yearly preventive maintenance inspection,PTW should be achieved,Use proper PPE,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,16,,,,,,,,88.0399999,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,15/05/2023 1:54:25 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
221,294,Emergency Light panel Monthly preventive maintenance LLF,,Use proper PPE,4,1.0000000,,0.0000000,,,,,2,,,,3,1.0000000,8,16,,,,,,,,4.9500000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,25/02/2023 2:00:48 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
222,293,EX classified lighting fixture 1 yearly preventive maintenance inspection,PTW should be achieved,Use proper PPE,9,1.0000000,,0.0000000,,,,,2,,,,3,16.0000000,5,16,,,,,,,,119.6000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,15/05/2023 2:00:27 PM,,,0,,,,,,510,,0,Standard,0.0000000,,5,every,,
223,292,Emergency Light Monthly preventive maintenance inspection LLF,,,4,1.0000000,,0.0000000,,,,,2,,,,3,48.0000000,8,16,,,,,,,,178.7200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,25/02/2023 1:53:35 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
224,291,Eathing inspection pit 1 yearly preventive maintenance inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,16,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
225,286,Check Battery of DC UPC ,,,9,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,16,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,3/01/2023 2:57:31 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
226,285,Check Capacitor of DC UPC ,,,9,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,16,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,3/01/2023 2:57:21 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
227,284,DC UPC 1 Yearly Preventeive Maintenance Inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,16,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
228,283,DC UPC Battery 1 Yearly Preventeive Maintenance Inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.0000000,5,16,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1,2/11/2022 5:41:10 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
229,282,AC/DC UPC Battery 3 monthly Preventeive Maintenance inspection,PTW should be achieved,Use proper PPERubber gloves are required in order to prevent from acid,4,3.0000000,,0.0000000,,,,,2,,,,3,8.0000000,5,16,,,,,,,,720.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,23/01/2023 10:05:37 AM,,,0,,,,,,510,,0,Standard,0.0000000,,7,every,,
230,280,DC UPC Daily Preventeive Maintenance LLF,,,1,1.0000000,,0.0000000,,,,,0,,,,3,0.5000000,8,68,,,,,,,,1.5550000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:36:07 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
231,258,Immersion Heater 1 Monthly preventive maintenance  LLF,,,4,1.0000000,,0.0000000,,,,,5,,,,3,8.0000000,8,16,,,,,,,,18.3800000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,25/02/2023 1:43:16 PM,,,0,,,,,,510,,0,Standard,0.0000000,,0,every,,
232,374, Firepump Electrical Check 1 yearly preventive maintenance inspection ,,use ppe,4,6.0000000,,0.0000000,,,,,2,,,,3,8.0000000,5,20,,,,,,,,40.6800000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:01:30 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
233,376,Immersion Heater 1 Monthly preventive maintenance  LLF,,Use PPE,4,1.0000000,,0.0000000,,,,,10,,,,3,1.0000000,8,20,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,7/07/2023 5:00:45 PM,,,0,,,,,,570,,0,Standard,0.0000000,,15,every,,
234,447,LV VSD and Soft starter 1 yearly preventive maintenance inspection,,USE PPE,9,1.0000000,,0.0000000,,,,,10,,,,3,3.0000000,5,20,,,,,,,,43.0900000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:33:32 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
235,446,LV VSD and Soft starter Monthly preventive maintenance LLF,removed according to MOC,,4,1.0000000,,0.0000000,,,,,12,,,,3,1.0000000,8,68,,,,,,,,5.0850000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,29/07/2023 10:13:09 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
236,445,Protection relay of LV switchgear 1 yearly preventive maintenance inspection,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,4.0000000,5,20,,,,,,,,24.0200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:43:22 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
237,444,LV switchgear 1 yearly preventive maintenance inspection,,"Use personal protective equipments, use electrical safety instruments and follow safety rules.",9,1.0000000,,0.0000000,,,,,10,,,,3,2.0000000,5,20,,,,,,,,11.1700000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:32:41 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
238,443,LV switchgear daily preventive maintenance LLF,,,1,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:37:51 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
239,442,Greasing activity of LV motor bearing 30000 hours replacement,,,3,30000.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:48 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
240,441,Greasing activity of LV motor bearing 20000 hours replacement,,,3,20000.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:43 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
241,440,Greasing activity of LV motor bearing 16300 hours replacement,,,3,16300.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:37 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
242,439,Greasing activity of LV motor bearing 12000 hours replacement,,,3,12000.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:33 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
243,437,Greasing activity of LV motor bearing 9600 hours replacement,,,3,9600.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:27 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
244,436,Greasing activity of LV motor bearing 8640 hours replacement,,,3,8640.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:34:53 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
245,434,Greasing activity of LV motor bearing 4320 hours replacement,,,3,4320.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:36:22 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
246,431,Greasing activity of LV motor bearing 1050 hours replacement,,,3,1050.0000000,,0.0000000,,,,,5,,,,3,6.0000000,5,34,,,,,,,,9.9000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:35:51 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
247,430,Greasing activity of LV motor bearing 8000 hours replacement,,,3,8000.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:35:06 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
248,428,Greasing activity of LV motor bearing 12 monthly replacement,,,4,12.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:38:45 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
249,427,Greasing activity of LV motor bearing 6 monthly or 4200 hour replacement,,,3,4200.0000000,4,6.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:35:44 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
250,425,Greasing activity of LV motor bearing 6 monthly replacement,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:38:34 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
251,424,Greasing activity of LV motor bearing 4 monthly replacement,,,4,4.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:38:30 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
252,423,Greasing activity of LV motor bearing 3 monthly replacement,,,4,3.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1465,30/12/2022 3:38:40 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
253,448,MV switchgear daily preventive maintenance LLF,,,1,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:37:56 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
254,422,Overhaul on the LV motor,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:39:10 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
255,449,MV switchgear 1 yearly preventive maintenance inspection,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,8.0000000,5,20,,,,,,,,48.0400000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:35:32 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
256,451,Transformer  monthly preventive maintenance inspection,,Use PPE,4,1.0000000,,0.0000000,,,,,20,,,,3,3.0000000,5,53,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1462,5/04/2023 12:15:48 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
257,470,Lightning Protection predictive maintenance inspection ,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,20,,,,,,,,4.9500000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:31:14 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
258,469,Lightning Protection 1 yearly predictive maintenance inspection ,,use ppe,9,1.0000000,,0.0000000,,,,,2,,,,3,2.0000000,5,20,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:30:33 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
259,468,Greasing activity of LV motor bearing 8640 hours replacement,,,3,8640.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:24:53 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
260,467,Greasing activity of LV motor bearing 8000 hours replacement,,,3,8000.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:24:59 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
261,466,Greasing activity of LV motor bearing 12 monthly replacement,,,4,12.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:25:05 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
262,465,Greasing activity of LV motor bearing 6 monthly replacement,,,4,6.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:25:10 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
263,464,Greasing activity of LV motor bearing 4 monthly replacement,,,4,4.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:25:15 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
264,463,Greasing activity of LV motor bearing 2 monthly replacement,,,4,2.0000000,,0.0000000,,,,,0,,,,3,0.5000000,5,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,31/12/2022 4:25:20 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
265,462,Preventive maintenance of the motor power cable,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:41:50 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
266,461,"Predective or priventive maitenance when overheating, component failure or insufficient on the MV motor bearing",,,9,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,3/01/2023 2:50:39 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
267,460,General maintenance overhaul when internal component failure,,,9,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,3/01/2023 3:01:22 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
268,459,Peventive maintenance inspection of hazardous gas entry to the  MV motor  (where applicable),,,9,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1452,3/01/2023 2:47:38 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
269,458,MV motor 1 yearly peventive maintenance inspection,,use ppe,9,1.0000000,,0.0000000,,,,,5,,,,3,1.5000000,5,20,,,,,,,,7.1400000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:34:48 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
270,457,MV motor 6 monthly peventive maintenance inspection,,use ppe,4,6.0000000,,0.0000000,,,,,30,,,,3,1.5000000,5,20,,,,,,,,11.1650000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:35:00 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
271,456,MV motor 1 monthly peventive maintenance LLF,,use ppe,4,1.0000000,,0.0000000,,,,,30,,,,3,1.5000000,8,20,,,,,,,,7.5600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:33:46 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
272,455,Preventive maintenance of the transformer power cable,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,12.0100000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:42:37 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
273,454,Transformer 6 monthly inspection,,use ppe,4,6.0000000,,0.0000000,,,,,3,,,,3,2.0000000,5,20,,,,,,,,10.1700000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:45:12 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
274,453,Transformer 1 yearly inspection,,Use PPE,9,1.0000000,,0.0000000,,,,,30,,,,3,10.0000000,5,20,,,,,,,,55.6800000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:44:35 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
275,452,Transformer monthly preventive maintenance inspection only for of generator ,,Use proper PPE,4,1.0000000,,0.0000000,,,,,15,,,,3,0.5000000,5,53,,,,,,,,3.5300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1462,5/04/2023 12:16:52 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
276,450,Protection relay of MV switchgear 1 yearly preventive maintenance inspection,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,8.0000000,5,20,,,,,,,,48.0400000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:43:49 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
277,375, Firepump Electrical Check  preventive maintenance inspection ,Merged as a 6 mnonthly,Use PPE,4,1.0000000,,0.0000000,,,,,1,,,,3,1.0000000,5,20,,,,,,,,15.1200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,29/07/2023 9:39:06 AM,,,0,,,,,,570,,0,Standard,0.0000000,,5,every,,
278,421,preventive maintenance inspection for LV motor (for submersible pump),,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,1.5550000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:40:53 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
279,419,LV Motor 6 monthly EX classified inspection LLF,,,4,6.0000000,,0.0000000,,,,,5,,,,3,0.0000000,8,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,11/07/2023 11:18:19 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
280,395,Cathodic protection 3 monthly preventive maintenance inspection,,use ppe and follow all safety ,4,3.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:09:19 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
281,394,TCP 1 monthly preventive maintenance LLF,,Use PPE,4,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,8,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:44:02 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
282,393,Check Battery of AC UPC ,,,8,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,5,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:33:15 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
283,392,Check Capacitor of AC UPC ,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,4.0000000,5,20,,,,,,,,24.0200000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:10:25 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
284,391,AC UPC 1 Yearly Preventeive Maintenance Inspection,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,8.0000000,5,20,,,,,,,,32.2400000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:05:34 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
285,390,AC UPC Battery 1 Yearly Preventeive Maintenance Inspection,Begin to work after electrical operator gives permition to work,use PPE and follow all electrial safety rules,9,1.0000000,,0.0000000,,,,,10,,,,3,20.0000000,5,20,,,,,,,,100.3500000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:06:12 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
286,389,AC UPC Battery Monthly Preventeive Maintenance Inspection,,Use PPE,4,1.0000000,,0.0000000,,,,,14,,,,3,2.0000000,5,68,,,,,,,,8.0600000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,23/01/2023 9:10:32 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
287,388,AC UPC Daily Preventeive Maintenance LLF,,,1,1.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,4/01/2023 11:36:53 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
288,387,WMDB panel  1 yearly Preventive Maintenance inspection,,,9,1.0000000,,0.0000000,,,,,2,,,,3,0.5000000,5,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1964,29/09/2023 3:36:03 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
289,386, Welding outlet 1 yearly Preventive Maintenance inspection,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,4.9500000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:04:42 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
290,385, Welding outlet 6 Months Preventive Maintenance LLF,,,4,6.0000000,,0.0000000,,,,,2,,,,3,0.0000000,8,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,7/07/2023 4:46:17 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
291,384,Power capacitor bank panel 1 yearly preventive maintenance ,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,10.0000000,5,20,,,,,,,,60.0500000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:40:02 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
292,383,Power capacitor bank panel preventive maintenance LLF (month),,Use proper PPE,,0.0000000,,0.0000000,,,,,0,,,,3,0.0000000,8,68,,,,,,,,280.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1460,28/02/2023 3:13:36 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
293,382,Normal Light  1 yearly preventive maintenance inspection ,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,4.0000000,5,20,,,,,,,,20.3400000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:37:43 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
294,381,Normal Light  6 monthly preventive maintenance inspection ,,use ppe,4,6.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:38:14 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
295,380,Normal Light  3 monthly preventive maintenance LLF ,,use ppe,4,3.0000000,,0.0000000,,,,,30,,,,3,1.0000000,8,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:37:51 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
296,379,Normal Light  1 monthly preventive maintenance LLF ,,use ppe,9,1.0000000,,0.0000000,,,,,20,,,,3,1.0000000,8,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:36:56 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
297,378,Immersion Heater  1 yearly preventive maintenance inspection ,,use ppe,9,1.0000000,,0.0000000,,,,,30,,,,3,1.0000000,5,20,,,,,,,,4.0300000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,8/10/2023 4:28:27 PM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
298,377,Immersion Heater  6 Monthly preventive maintenance  LLF,,,4,6.0000000,,0.0000000,,,,,2,,,,3,0.0000000,8,20,,,,,,,,0.0000000,0.0000000,0.0000000,,1,2/11/2022 5:41:10 AM,1186,11/07/2023 10:17:56 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
