Requisition ID,Requisition Number,Requisition Description,Required By Date Time,Approval Path ID,Raised Date Time
254,425,Пропан для охлаждающий системы установки 35,31/05/2023 1:46:18 PM,,25/05/2023 1:46:18 PM
255,427,Road precast reinforced concrete slab,25/06/2023 7:50:38 PM,54,25/05/2023 7:50:38 PM
256,428,"To ensure course of ""Uz DSt 3410:2019 general requirements for the competence of test laboratory technicians",26/05/2023 7:26:45 AM,62,26/05/2023 7:26:45 AM
257,429,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,31/05/2023 12:00:00 AM,40,27/05/2023 10:48:12 AM
258,430,to provide additional volume for storage GTL products,29/05/2023 8:41:35 AM,52,29/05/2023 8:41:35 AM
259,432,to provide additional volume for storage GTL products,29/05/2023 10:16:26 AM,52,29/05/2023 10:16:26 AM
260,433,Propan,5/06/2023 10:50:19 AM,48,29/05/2023 10:50:19 AM
261,437,,2/01/2023 8:30:00 AM,26,29/05/2023 4:26:42 PM
262,440,Refrigerant (Propane) for  Refrigeration package  (135-XP-003),5/06/2023 9:36:25 AM,52,31/05/2023 9:36:25 AM
263,442,Круглая печать для оформления документов касающихся отдела сбыта и маркетинга,31/05/2023 4:07:43 PM,63,31/05/2023 4:07:43 PM
264,443,Заявка на закупку селекона для сантехнических работ,10/06/2023 4:19:39 PM,39,31/05/2023 4:19:39 PM
265,441,Uzbekistan GTL kompaniyasi klinikasini faoliyatini yuritish uchun Viloyat sanitariya epidemalogiya osoyishtalik jamiyati boshqarmasi xulosasi ,30/06/2023 3:53:08 PM,71,31/05/2023 3:53:08 PM
266,444,Подключение интернета к Чиназкому терминалу,1/06/2023 12:35:13 PM,70,1/06/2023 12:35:13 PM
267,447,СИЗ для сотрудников отдела,1/06/2023 1:28:25 PM,62,1/06/2023 1:28:25 PM
268,449,"Access for online international Standards, Specifications, and Technical Publications",14/08/2023 2:22:45 PM,60,1/06/2023 2:22:45 PM
269,455,Contract signing with Chinoz TETK  regarding  power supply to storage area GTL Chinoz terminali,2/06/2023 2:59:38 PM,30,1/06/2023 2:59:38 PM
270,457,for saving energy of process unit with proper insulation ,1/06/2023 3:03:42 PM,75,1/06/2023 3:03:42 PM
271,458,"Development of environmental regulations-document ""Statement on environmental consequences"" (ZEP) for the  ""Uzbekiston GTL"" LLC plant (assignment to category I of environmental impact - a particularly hazardous type of activity)",7/06/2023 4:08:18 PM,71,1/06/2023 4:08:18 PM
272,460,183-TK-005 tanklardagi emergency venti uchun kerakli o'lchamdagi gasketni yasab o'rnatish uchun,8/06/2023 12:00:00 AM,53,1/06/2023 5:13:49 PM
273,461,Lubrications for ASU Refrigiration package and Lin pumps,2/06/2023 12:02:18 PM,53,2/06/2023 12:02:18 PM
274,462,Chemical for chemical cleaning air preheater in Unit 60 ,5/06/2023 10:09:16 AM,52,5/06/2023 10:09:16 AM
275,466,Chemical for chemical cleaning air preheater in Unit 60 ,14/06/2023 10:53:45 AM,52,5/06/2023 10:53:45 AM
276,468,For an annual metrological inspection,16/06/2023 4:26:36 PM,53,5/06/2023 4:26:36 PM
277,467,to ensure continuous operating of the pumps,5/07/2023 3:54:58 PM,53,5/06/2023 3:54:58 PM
278,469,,6/06/2023 9:35:12 AM,53,6/06/2023 9:35:12 AM
279,470,Purchase of Breathing apparatus with modular design,7/07/2023 9:21:25 AM,71,7/06/2023 9:21:25 AM
280,471,,7/06/2023 10:51:24 AM,,7/06/2023 10:51:24 AM
281,473,Klapan va so'ndirgichlar va Tiqin o'rnatish uchun yorliqlar xarid qilish ,14/06/2023 3:35:14 PM,71,7/06/2023 3:35:14 PM
282,477,Purchase of Personal protective footwear,10/07/2023 1:37:44 PM,71,8/06/2023 1:37:44 PM
283,479,Расходные материалы и ремонт принтеров xerox 7830,9/06/2023 9:59:47 AM,70,9/06/2023 9:59:47 AM
284,484,Қишки махсус кийим  (Зимная куртка) харид қилиш,10/07/2023 2:54:33 PM,71,9/06/2023 2:54:33 PM
285,485,,9/06/2023 3:10:01 PM,47,9/06/2023 3:10:01 PM
286,486,Training Vibration Analysis Category CAT I,9/06/2023 3:21:14 PM,60,9/06/2023 3:21:14 PM
287,487,Ishlab chiqarishdagi extiyot qism zaruriyat tufayli,17/06/2023 12:00:00 AM,53,22/08/2022 12:00:00 AM
288,488,,23/06/2023 3:47:05 PM,39,10/06/2023 3:47:05 PM
289,493,Purchase of Foaming agent PO-6 (6%),19/06/2023 2:39:02 PM,71,12/06/2023 2:39:02 PM
290,492,Unit-50dagi MOV larni to'xtovsiz ishlashini ta'minlash,19/06/2023 12:00:00 AM,,12/06/2023 2:02:44 PM
291,494,In order to maintain the continuous operation of the heat exchanger 160-ES-003 ,19/06/2023 12:00:00 AM,,12/06/2023 2:53:46 PM
292,490,Development detailed design of Single-Circuit Air Line of 6kV,12/07/2023 11:51:53 AM,72,12/06/2023 11:51:53 AM
293,496,,19/06/2023 12:00:00 AM,,12/06/2023 3:14:45 PM
294,498,172-FV-0726/0826/0926 klapanlarni ehtiyot qismlarini sotib olish.,19/06/2023 12:00:00 AM,,12/06/2023 3:17:43 PM
295,500,172-FV-0726/0826/0926 klapanlarni ehtiyot qismlarini sotib olish.,12/06/2023 3:22:10 PM,53,12/06/2023 3:22:10 PM
296,501,,12/06/2023 3:24:46 PM,,12/06/2023 3:24:46 PM
297,502,,12/06/2023 3:26:02 PM,,12/06/2023 3:26:02 PM
298,506,,12/06/2023 3:31:18 PM,28,12/06/2023 3:31:18 PM
299,508,,12/06/2023 3:38:35 PM,28,12/06/2023 3:38:35 PM
300,507,172-FV-0726/0826/0926 klapanlarni ehtiyot qismlarini sotib olish.,19/06/2023 12:00:00 AM,53,12/06/2023 3:34:47 PM
301,510,,12/06/2023 3:45:16 PM,28,12/06/2023 3:45:16 PM
302,509,Unit 77 Low Head Pump (177-PC-003A/B/ C/D/F) larni uzluksiz ishlashini ta'minlash uchun ehtiyot qismlar sotib olish,12/07/2023 12:00:00 AM,53,12/06/2023 3:40:29 PM
303,511,Ishlab chiqarishdagi extiyot qismlar zaruriyat tufayli,12/06/2024 12:00:00 AM,53,12/06/2023 4:15:03 PM
304,491,for outstanding insulation issues in the process units ,12/07/2023 2:01:45 PM,75,12/06/2023 2:01:45 PM
305,512,"Uzbekistan GTL"" MCHJ zavodining ikkinchi trainni ishga tushirish va uzliksiz elektr energiya bilan ta'minlash maqsadida",20/06/2023 12:00:00 AM,53,12/06/2023 4:48:09 PM
306,513,,12/06/2023 4:55:43 PM,28,12/06/2023 4:55:43 PM
307,516,,13/06/2023 8:36:54 AM,,13/06/2023 8:36:54 AM
308,517,,13/06/2023 10:17:48 AM,,13/06/2023 10:17:48 AM
309,518,,13/06/2023 10:41:26 AM,,13/06/2023 10:41:26 AM
310,519,,13/06/2023 10:41:48 AM,,13/06/2023 10:41:48 AM
311,520,,13/06/2023 11:31:34 AM,,13/06/2023 11:31:34 AM
312,524,Респиратор маскали харид  қилиш,14/07/2023 12:07:02 AM,71,14/06/2023 12:07:02 AM
313,525,Перчатки КЩС харид қилиш,14/07/2023 12:14:56 AM,71,14/06/2023 12:14:56 AM
314,526,заявка для необходимых товаров в GTL Чиноз терминал,21/06/2023 1:44:38 PM,39,14/06/2023 1:44:38 PM
315,527,Электрический вилочный погрузчик,14/06/2023 3:00:31 PM,51,14/06/2023 3:00:31 PM
316,529,Моддий техник назорат бўлими омборларида ёритиш тизимини таъмирлаш учун керакли ехтиёт қисмларни харид қилинадиган товар моддий бойликларнинг,21/06/2023 3:29:52 PM,77,14/06/2023 3:29:52 PM
317,528,Washing of 30 tank wagons in order to ensure continuity of the product loading process,30/06/2023 3:13:19 PM,41,14/06/2023 3:13:19 PM
318,530,Передвижная шланговая система / Кўчма шланг тизими харид қилиш,14/07/2023 8:16:21 PM,71,14/06/2023 8:16:21 PM
319,531,Vagon-sisternalarga xavflilik darajasini bildiruvchi yorliq xarid qilish to'g'risida,5/07/2023 8:52:18 AM,41,15/06/2023 8:52:18 AM
320,537,to replace the damaged one,15/06/2023 3:48:38 PM,53,15/06/2023 3:48:38 PM
321,538,,,,15/06/2023 5:05:50 PM
322,542,,15/07/2023 8:38:02 PM,71,15/06/2023 8:38:02 PM
323,545,Ishchilar maxsus kiyimini xarid qilish ,14/07/2023 8:59:10 PM,71,15/06/2023 8:59:10 PM
324,546,Replaced damaged spools of 171-XP-011,16/07/2023 8:59:32 AM,53,16/06/2023 8:59:32 AM
325,549,PWU unitning nasoslari uchun zarur ehtiyot qismlar sotib olish to'g'risida,26/06/2023 12:00:00 AM,53,16/06/2023 1:30:40 PM
326,550,Portable lamps,20/10/2023 3:00:06 PM,56,16/06/2023 3:00:06 PM
327,551,,16/06/2023 3:23:32 PM,75,16/06/2023 3:23:32 PM
328,554,Spare parts for butterfly valves installed LEAF filters,18/09/2023 3:12:51 PM,53,18/06/2023 3:12:51 PM
329,555,для поддержания уровня кальция в охлаждающей воде,10/08/2023 8:29:21 AM,52,19/06/2023 8:29:21 AM
330,557,,19/06/2023 9:51:08 AM,,19/06/2023 9:51:08 AM
331,558,Kalibrlash ko'zda tutilgan asboblar roýxati katalogda ilova qilingan,19/06/2023 10:13:01 AM,75,19/06/2023 10:13:01 AM
332,559,kalibrlash ko'zda tutilgan asboblar ro'yxati katalogda biriktirilgan,19/06/2023 10:24:03 AM,25,19/06/2023 10:24:03 AM
333,560,kalibrlash ko'zda tutilgan asboblar ro'yxati katalogda biriktirilgan,19/07/2023 10:34:53 AM,75,19/06/2023 10:34:53 AM
334,561,,19/06/2023 10:37:15 AM,,19/06/2023 10:37:15 AM
335,562,,19/06/2023 10:39:26 AM,,19/06/2023 10:39:26 AM
336,563,,19/06/2023 10:42:36 AM,,19/06/2023 10:42:36 AM
337,566,kalibrlash ko'zda tutilgan asboblar ro'yxati katalogda biriktirilgan,19/06/2023 10:43:43 AM,75,19/06/2023 10:43:43 AM
338,568,"""Uzbekistan GTL"" MChJ tomonidan Shurtan GKM ga azot gazini yetkazib berish bo'yicha shartnoma tuzish.",20/06/2023 8:57:00 AM,57,20/06/2023 8:57:00 AM
339,569,,20/06/2023 9:46:19 AM,,20/06/2023 9:46:19 AM
340,570,"Разработать нормы расхода топлива для транспортных средств и специальной техники на L/h, L/m-h, для газового оборудования, для бензиновых и дизельных двигателей. Всего 8 (восемь) норм.",4/07/2023 9:48:20 AM,51,20/06/2023 9:48:20 AM
341,571,,20/06/2023 9:54:14 AM,,20/06/2023 9:54:14 AM
342,572,Ishlab chiqarishdagi extiyot qism zaruriyat tufayli,20/06/2023 10:44:13 AM,53,20/06/2023 10:44:13 AM
343,574,Acquisition of a time tracking system,20/06/2023 3:16:13 PM,38,20/06/2023 3:16:13 PM
344,575,Ishlab chiqarishdagi extiyot qism zaruriyat tufayli. Hozirgi kunda filterda bosimlar farqi ko'tarilgani hisobiga ochilgan va filter elementdagi muommolarni yuvish orqali hal etib bo'lmayapdi.,22/07/2023 12:00:00 AM,53,22/06/2023 4:45:21 PM
345,576,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,23/06/2023 10:48:05 AM,40,23/06/2023 10:48:05 AM
346,577,Приобретение умного дверного замка на входную дверь в Ташкентский офис,23/06/2023 12:09:13 PM,39,23/06/2023 12:09:13 PM
347,578,“Uzbekistan GTL” MChJga tegishli vagon va yuk mashinalari tarozilariga texnik xizmat ko'rsatish uchun,3/07/2023 2:30:38 PM,41,23/06/2023 2:30:38 PM
348,579,Maintenance of Perlite Loading,23/07/2023 2:52:05 PM,48,23/06/2023 2:52:05 PM
349,580,Maintenance of Perlite Loading,23/07/2023 3:29:48 PM,48,23/06/2023 3:29:48 PM
350,581,For loading and unloading perlite in the train 2 Cold box during repair,3/07/2023 12:00:00 AM,47,26/06/2023 9:37:07 AM
351,582,"ABB VSD panels maintenance training courses: G152, G380, G384",26/06/2023 3:48:10 PM,53,26/06/2023 3:48:10 PM
352,585,10 refrigerators for the operator's room of Uzbekistan GTL plant.,27/07/2023 4:19:44 PM,39,27/06/2023 4:19:44 PM
353,587,Yangiyo'l Shahar obodonlashtirish boshqarmasi bilan shartnoma tuzish ,4/07/2023 5:25:42 PM,41,27/06/2023 5:25:42 PM
354,590,Bir martalik kombinezon xarid qilish ,27/07/2023 5:42:14 PM,71,27/06/2023 5:42:14 PM
355,591,Storage and Shipment of LPG,3/07/2023 4:17:29 PM,63,3/07/2023 4:17:29 PM
356,592,To add to the GTL products being received (Fuel Aid ULS537),5/07/2023 12:00:00 AM,41,4/07/2023 9:01:38 AM
357,593,Бортовой терминал GPS модуль ,12/07/2023 11:10:12 AM,51,5/07/2023 11:10:12 AM
358,594,,5/07/2023 11:13:42 AM,,5/07/2023 11:13:42 AM
359,595,услуги CIP зала аэропорта Ташкент для гостей компании ,5/07/2023 12:34:36 PM,39,5/07/2023 12:34:36 PM
360,597,Shurtan GKM dan olingan 40 % lik ishqor eritmasini 98% ishqor kukuni tarzida qaytarish uchun tovar-zaym shartomasini tuzish,6/07/2023 5:00:30 PM,52,6/07/2023 5:00:30 PM
361,598,Обеспечение функционирования лифта,7/07/2023 10:49:44 AM,39,7/07/2023 10:49:44 AM
362,599,Yong'in xavfsizligi xizmati talabiga muvofiq.,7/07/2023 12:00:00 AM,61,7/07/2023 11:30:57 AM
363,600,Almashtirish uchun,7/07/2023 11:38:56 AM,53,7/07/2023 11:38:56 AM
364,601,Almashtirish uchun,7/07/2023 11:49:27 AM,53,7/07/2023 11:49:27 AM
365,602,Almashtirish uchun,7/07/2023 11:53:11 AM,53,7/07/2023 11:53:11 AM
366,603,Required Spare parts of Lighting fixtures and Heat tracing,7/07/2023 5:15:43 PM,,7/07/2023 5:15:43 PM
367,604,Based on Procurement plan 2023 required Spare parts of Lighting fixtures and Heat tracing,19/07/2023 12:00:00 AM,53,9/07/2023 8:38:30 AM
368,605,Based on Procurement plan 2023 and based on operating site current condition. Refer to attached file for detail technical data,20/07/2023 12:00:00 AM,53,9/07/2023 10:15:59 AM
369,606,,7/05/2023 9:30:00 AM,26,10/07/2023 8:41:17 AM
370,608,"Implementation of preventive disinfection, disinfestation and deratization works at the facilities of ""Uzbekistan"" GTL LLC",10/08/2023 1:06:40 PM,71,10/07/2023 1:06:40 PM
371,609,For marking materials ,10/07/2023 1:14:51 PM,77,10/07/2023 1:14:51 PM
372,610,Engagement of the outsourcing service company to carry out all type of non-destructive testing (NDE).,10/08/2023 4:02:05 PM,59,10/07/2023 4:02:05 PM
373,612,"Statistical information on export, import, production and consumption of diesel fuel in Uzbekistan",11/07/2023 1:54:57 PM,63,11/07/2023 1:54:57 PM
374,614,,14/07/2023 8:30:00 AM,26,11/07/2023 2:35:31 PM
375,613,to ensure continuous operation of Valves ,11/10/2023 12:00:00 AM,53,11/07/2023 2:19:16 PM
376,618,заявка на услуги по ремонту логотипа для здания административно бытового комплекса,17/07/2023 10:32:12 AM,39,12/07/2023 10:32:12 AM
377,617,Bolts & Nuts to use during Turnaround,15/11/2023 10:10:00 AM,56,12/07/2023 10:10:00 AM
378,617,Bolts & Nuts to use during Turnaround,15/11/2023 10:10:00 AM,56,12/07/2023 10:10:00 AM
379,617,Bolts & Nuts to use during Turnaround,15/11/2023 10:10:00 AM,56,12/07/2023 10:10:00 AM
380,617,Bolts & Nuts to use during Turnaround,15/11/2023 10:10:00 AM,56,12/07/2023 10:10:00 AM
381,620,,1/07/2023 10:00:00 AM,,12/07/2023 2:30:05 PM
382,621,,1/07/2023 10:00:00 AM,,12/07/2023 2:30:05 PM
383,619,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun,19/07/2023 2:28:00 PM,40,12/07/2023 2:28:00 PM
384,622,to ensure continuous operating of pumps,1/01/2025 12:00:00 AM,53,12/07/2023 3:06:06 PM
385,624,Almashtirish va modiy texnik bazani yaratish uchun,12/07/2023 5:01:53 PM,53,12/07/2023 5:01:53 PM
386,623,Gas chromatograph kalonkalarini qurutish uchun regeneratsiya pechi,13/08/2023 4:52:53 PM,53,12/07/2023 4:52:53 PM
387,625,,12/07/2023 5:07:47 PM,,12/07/2023 5:07:47 PM
388,626,Argon gas purchasing for welding works,24/07/2023 11:00:23 AM,75,13/07/2023 11:00:23 AM
389,627,"In order to properly follow the safety rules during unloading, loading and moving from one place to another",13/07/2023 3:58:46 PM,38,13/07/2023 3:58:46 PM
390,628,"In order to properly follow the safety rules during using cranes when unloading, loading and moving from one place to another ",13/07/2023 4:07:02 PM,38,13/07/2023 4:07:02 PM
391,629,Zavod markaziy Laboratoriyasida tahlillar o'tkazish uchun  Navoiyazot AJdan azot maxsulotini olib kelish ,14/07/2023 5:23:55 PM,52,14/07/2023 5:23:55 PM
392,630,windsock xarid qilish ,15/08/2023 2:15:57 AM,71,15/07/2023 2:15:57 AM
393,631,,17/07/2023 12:00:00 AM,28,17/07/2023 3:08:41 PM
394,632,,17/07/2023 12:00:00 AM,25,17/07/2023 3:24:25 PM
395,633,КСЩ камбинизон харид қилиш ,18/08/2023 4:45:43 AM,71,18/07/2023 4:45:43 AM
396,634,"Development of environmental regulations-document ""Statement of the impact of the environmental"" (ZVOS) for the  ""Uzbekiston GTL"" LLC plant (assignment to category I of environmental impact - a particularly hazardous type of activity)",18/07/2023 3:51:54 PM,71,18/07/2023 3:51:54 PM
397,635,In order to maintain the continuous operation of the 110-VC-121/221AB Adsorbers of Unit-10 ,28/07/2023 10:15:39 AM,53,19/07/2023 10:15:39 AM
398,636,,26/07/2023 12:00:00 AM,,19/07/2023 10:46:06 AM
399,637,"In order to accept, register, process incoming correspondence and orders from higher departments and organisations through ""Edo.ijro.uz""",20/07/2023 9:53:43 AM,67,20/07/2023 9:53:43 AM
400,639,In order to properly follow the safety rules during maintenance and repair of explosion-proof equipments,20/07/2023 11:35:38 AM,60,20/07/2023 11:35:38 AM
401,640,Double door cupboard and Cloth for Repair work. ,31/08/2023 2:23:44 PM,53,20/07/2023 2:23:44 PM
402,642,Автошины (ЗАДНИЕ шины для автопогрузчиков 5 тонн),27/07/2023 4:13:51 PM,51,20/07/2023 4:13:51 PM
403,643,Автошины (ПЕРЕДНИЕ шины для автопогрузчиков 5 тонн) ,27/07/2023 4:20:18 PM,51,20/07/2023 4:20:18 PM
404,644,Автошины (Для полуприцепа),31/07/2023 4:24:00 PM,51,20/07/2023 4:24:00 PM
405,645,Автошины (Для автобусов),31/07/2023 4:28:07 PM,51,20/07/2023 4:28:07 PM
406,646,Автошины (Для грузовых автомобилей),31/07/2023 4:32:11 PM,51,20/07/2023 4:32:11 PM
407,647,Автошины (Для легковых автомобилей) 225/55-R17,31/07/2023 4:35:33 PM,51,20/07/2023 4:35:33 PM
408,648,Автошины (Для легковых автомобилей) 205/65-R15,31/07/2023 4:41:55 PM,51,20/07/2023 4:41:55 PM
409,649,to reduce the consumption of electricity from the network for Uzbekistan GTL ,21/08/2023 4:51:33 PM,60,20/07/2023 4:51:33 PM
410,650,to reduce the consumption of electricity from the network for Uzbekistan GTL ,21/08/2023 5:01:59 PM,60,20/07/2023 5:01:59 PM
