Contact ID,Parent Contact ID,First Name,Last Name,Comment,Department ID,Address1,Address2,City,State,Post Code,Country,Home Phone,Work Phone,Mobile Phone,Fax,Email,Web Address,Is Primary Contact,ABN,Currency Type ID,Tax ID,Tax Exemption Number,Is Tax Exempt,Account Code ID,Payment Term ID,Customer Discount Percentage,Catalogued Mark Up Ceiling,Non Catalogued Mark Up Ceiling,Catalogued Markup Percentage,Non Catalogued Mark Up Percentage,Employee Number,Working Day Hours,Employed Date Time,Terminated Date Time,Expected Freight Price,Customer Type ID,Contact Image,Contact Type Name,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Billing Address1,Billing Address2,Billing City,Billing State,Billing Country,Billing Post Code,Added Date Time,IRDNumber,Contact Signature,Custom Control File1ID
643,0,Shoxzodjon,Malikov ,,50,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1687,14/10/2022 11:10:27 AM,,,,,,,13/10/2022 11:59:00 PM,,,
644,0,Аzizjon,Eshkobilov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12413,,,аzizjon.eshkobilov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1,15/03/2022 4:27:29 PM,,,,,,,15/03/2022 4:27:29 PM,,,
645,0,Javlonbek,Quziyev ,,50,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1687,14/10/2022 11:12:43 AM,,,,,,,13/10/2022 11:59:00 PM,,,
646,0,Farrukh,Eshtemirov,,28,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12147,,,,,,Registration No. 008600-104,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1465,26/09/2022 9:54:37 AM,,,,,,,15/03/2022 4:27:29 PM,,,
647,0,Bobur,Eshmurodov ,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998900020552,,bobur.eshmurodov@uzgtl.com,,,Registration No. 008600-157,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1465,24/09/2022 5:18:42 PM,,,,,,,15/03/2022 4:27:29 PM,,,
648,0,Islom,Eshpulatov Eshpulatovich,,14,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,91 220 64 55,,Islom.Eshpulatov@uzgtl.com,,,Registration No. 008600-43,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1687,11/10/2023 9:56:10 AM,,,,,,,15/03/2022 4:27:29 PM,,,
649,0,Farrukh,Eshtemirov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12417,,,farrukh.eshtemirov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1,15/03/2022 4:27:29 PM,,,,,,,15/03/2022 4:27:29 PM,,,
650,0,Abdulaziz,Esonov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12320,,,abdulaziz.esonov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1,15/03/2022 4:27:29 PM,,,,,,,15/03/2022 4:27:29 PM,,,
651,0,Lazizbek,Farmonov Beg'am o'g'li,,40,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,93 933 31 37,,Lazizbek.Farmonov@uzgtl.com,,,Registration No. 008600-38,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1687,11/10/2023 9:57:04 AM,,,,,,,15/03/2022 4:27:29 PM,,,
652,0, Zoir,Rustamov,,51,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Zoir.Rustamov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:29 PM,1460,29/12/2022 9:38:11 AM,,,,,,,15/03/2022 4:27:29 PM,,,
653,0,Anvar,Qosimov ,,51,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,14/10/2022 11:15:07 AM,,,,,,,15/03/2022 4:27:30 PM,,,
654,0,Almas,Alaxayev Jaksilikovich,,9,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-133,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,11/10/2023 9:33:46 AM,,,,,,,15/03/2022 4:27:30 PM,,,
655,0,Ulug`bek ,Ramazonov ,,51,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,14/10/2022 11:16:05 AM,,,,,,,15/03/2022 4:27:30 PM,,,
656,0,Ulugbek,Tursunov ,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,14/10/2022 3:06:17 PM,,,,,,,15/03/2022 4:27:30 PM,,,
657,0,Dilshod,Kamolov Farmon o'g'li,,16,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-60,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,11/10/2023 1:33:16 PM,,,,,,,15/03/2022 4:27:30 PM,,,
658,0,Davranbek,Goziev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12404,,,davranbek.goziev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1,15/03/2022 4:27:30 PM,,,,,,,15/03/2022 4:27:30 PM,,,
659,0,Tulqin,Toshev ,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,14/10/2022 3:07:09 PM,,,,,,,15/03/2022 4:27:30 PM,,,
660,0,Sardor,Hamidov,,43,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12233,,,sardor.hamidov@uzgtl.com,,,Registration No. 008600-119,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1465,24/09/2022 5:24:48 PM,,,,,,,15/03/2022 4:27:30 PM,,,
661,0,Boyburi,Qoraev,,54,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,boyburi.qoraev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1465,14/10/2022 11:32:25 AM,,,,,,,15/03/2022 4:27:30 PM,,,
662,0,Akmal,Hasanov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12428,,,akmal.hasanov@uzgtl.com,,,Registration No. 008600-07,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1,7/04/2022 4:40:06 PM,,,,,,,15/03/2022 4:27:30 PM,,,
663,0,Abduvoris,Rashidov,,91,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site","Tashkent, Uzbekistan","Kashkadarya, Guzar district, GTL Site",100060,Узбекистан,+998712024080,,+998990481834,,abduvoris.rashidov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1460,18/08/2023 8:55:22 AM,,,,,,,15/03/2022 4:27:30 PM,,,
664,0,Doston,Begliyev ,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,14/10/2022 3:08:24 PM,,,,,,,15/03/2022 4:27:30 PM,,,
665,0,Feruz,Ibragimov,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998972299326,,feruz.ibragimov@uzgtl.com,,,Registration No. 008600-166,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1465,24/09/2022 4:32:16 PM,,,,,,,15/03/2022 4:27:30 PM,,,
666,0,Uktam,Ilhomov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12420,,,uktam.ilhomov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1,15/03/2022 4:27:30 PM,,,,,,,15/03/2022 4:27:30 PM,,,
667,0,Orol,Imomov ,,34,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12007,,,orol.imomov@uzgtl.com,,,Registration No. 008600-107,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1452,23/05/2022 9:27:07 AM,,,,,,,15/03/2022 4:27:30 PM,,,
668,0,Abbos,Inatov Komiljonovich,,14,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998932445500,,abbos.inatov@uzgtl.com,,,Registration No. 008600-39,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:30 PM,1687,11/10/2023 1:32:02 PM,,,,,,,15/03/2022 4:27:30 PM,,,
669,0,Khamid,Irgashev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,13307,,,khamid.irgashev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
670,0,Timurkhon,Ismailov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12701,,,timurkhon.ismailov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
671,0,Aloviddin,Jurayev,,64,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,aloviddin.juraev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1460,29/12/2022 9:35:18 AM,,,,,,,15/03/2022 4:27:31 PM,,,
672,0,Jobirbek,Sharipov,,64,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,jobirbek.sharipov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1460,29/12/2022 9:35:57 AM,,,,,,,15/03/2022 4:27:31 PM,,,
673,0,Kamoljon,Ismoilov,,43,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12171,,,kamoljon.ismoilov@uzgtl.com,,,Registration No. 008600-71,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1460,16/12/2022 9:39:53 AM,,,,,,,15/03/2022 4:27:31 PM,,,
674,0,Davronbek,Jamilov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12504,,,davronbek.jamilov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
675,0,Jahongir ,Baxodirov,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-102,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1687,14/10/2022 3:10:40 PM,,,,,,,15/03/2022 4:27:31 PM,,,
676,0,Sardor,Uralov,,64,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,sardor.uralov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1460,29/12/2022 9:32:09 AM,,,,,,,15/03/2022 4:27:31 PM,,,
677,0,Аbbos,Jumaev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12710,,,аbbos.jumaev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
678,0,Davron,Eshonqulov,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12124,,,,,,Registration No. 008600-64,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1465,24/09/2022 4:23:16 PM,,,,,,,15/03/2022 4:27:31 PM,,,
679,0,Bakhtiyor,Juraev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12306,,,bakhtiyor.juraev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
680,0,Khusrav,Juraev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12210,,,khusrav.juraev@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
681,0,Timur,Isxakov Iminjanovich,,63,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,,,,,,10,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1687,11/10/2023 1:32:21 PM,,,,,,,24/01/2023 12:00:00 AM,,,
682,0,Xusrav,Jurayev,,54,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1465,14/10/2022 11:49:18 AM,,,,,,,15/03/2022 4:27:31 PM,,,
683,0,Sherzod,Kamriddinov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12118,,,sherzod.kamriddinov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1,15/03/2022 4:27:31 PM,,,,,,,15/03/2022 4:27:31 PM,,,
684,0,Maxmud ,Xudoyev Samadovich,,13,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:31 PM,1687,11/10/2023 2:34:34 PM,,,,,,,15/03/2022 4:27:31 PM,,,
685,0,Guli,Karimova,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12716,,,guli.karimova@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
686,0,Mirjalol,Karshiev ,,28,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12412,,,mirjalol.karshiev@uzgtl.com,,,Registration No. 008600-86,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1465,12/10/2022 4:20:23 PM,,,,,,,15/03/2022 4:27:32 PM,,,
687,0,Ravshanbek,Kasimov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12703,,,ravshanbek.kasimov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
688,0,Shakhboz,Khalilov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12418,,,shakhboz.khalilov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
689,0,Ulugbek ,Xamroyev Maksudovich,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,14807,+998906381104,,Ulugbek.Khamroev@uzgtl.com,,,Registration No. 008600-151,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,494,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1687,11/10/2023 2:31:39 PM,,,,,,,15/03/2022 4:27:32 PM,,,
690,0,Adham ,Tursunov,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-80,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1687,14/10/2022 3:13:51 PM,,,,,,,15/03/2022 4:27:32 PM,,,
691,0,Shoxjaxon,Ilxomov,,78,"Ko'chkak mahallasi, Yangi hayot-30","Kashkadarya, Karshi district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,11804,+998905179997,,IlxomovShoxjaxon@uzgtl.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,996,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,689,11/04/2023 10:58:12 AM,,,,,,,11/04/2023 4:27:32 PM,,,
692,0,Rustam,Khashimov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,13310,,,rustam.khashimov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
693,0,Adkhamjon,Khaydarov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,13313,,,adkhamjon.khaydarov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
694,0,Jobir,Toshpulatov ,,52,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1687,14/10/2022 3:15:39 PM,,,,,,,15/03/2022 4:27:32 PM,,,
695,0,Tolibjon,Turdiqulov,,54,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1687,2/03/2023 10:25:58 AM,,,,,,,15/03/2022 4:27:32 PM,,,
696,0,Maruf,Khazratov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12323,,,maruf.khazratov@uzgtl.com,,,Registration No. 008600-03,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,15/03/2022 4:27:32 PM,1,15/03/2022 4:27:32 PM,,,,,,,15/03/2022 4:27:32 PM,,,
